Entry,Organism (ID),Protein families,Length,Fragment,Source tissues,Toxic dose,PTM Keywords,PTM Summary,Signal peptide,Propeptide,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Mature_length,Active_length,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
O73858,33626,Snake toxin family,62,fragment,Liver,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
O73859,33626,Snake toxin family,62,fragment,Liver,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
Q91124,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q9GNN8,112899,Jellyfish toxin family,463,,Cnidoblast,LD(50) is 5-25 ug/kg by intraperitoneal injection into crayfish.,,,Yes,,,,,,,kw_toxin,445,445,Alatina alata,Cnidaria,Cubozoa,Carybdeida,Alatinidae,Alatina,Alatina alata,marine,marine
P58762,130731,Jellyfish toxin family,462,,Cnidoblast,LD(50) is 80 ug/kg by intraperitoneal injection into crayfish.,,,Yes,,,,,,,kw_toxin,443,443,Chiropsoides quadrigatus,Cnidaria,Cubozoa,Chirodropida,Chiropsalmidae,Chiropsoides,Chiropsoides quadrigatus,marine,marine
Q02454,33626,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
Q8T0W5,135724,Contains 1 TIL (Trypsin inhibitory-like) domain,85,,Venom; Venom gland,,,Disulfide bond:5,Yes,,,,,,,venom_tissue,64,64,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8T0W4,135724,Contains 1 BPTI/Kunitz inhibitor domain,77,,Venom; Venom gland,,,Disulfide bond:3,Yes,,,,,,,venom_tissue,54,54,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8T0W3,135724,,63,,Venom; Venom gland,,,Disulfide bond:3,Yes,,,,,,,venom_tissue,38,38,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8T0W2,135724,Protease inhibitor I19 family,203,,Venom; Venom gland,,,,Yes,,,,,,,venom_tissue,184,184,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8T0W1,135724,,115,,Venom; Venom gland,,,,Yes,,,,,,,venom_tissue,93,93,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8T0W0,135724,Contains 1 TIL (Trypsin inhibitory-like) domain,77,,Venom; Venom gland,,,Disulfide bond:5,Yes,,,,,,,venom_tissue,56,56,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8MMH0,135724,,109,,Venom; Venom gland,,,,Yes,,,,,,,venom_tissue,88,88,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
P01453,8641,Snake toxin family,60,,Venom,LD(50) is 4.14 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P84197,101314,,44,,Venom,,,,,,,,,,,both,44,44,Conus regius,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus regius,marine,marine
P62394,8642,Snake toxin family,62,,Venom,LD(50) is 25.2 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,62,62,Naja haje haje,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja haje,terrestrial,terrestrial
P62390,8641,Snake toxin family,62,,Venom,LD(50) is 25.2 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,62,62,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
Q91136,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q91135,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P58623,89764,Conotoxin M-superfamily,14,,Venom,,,Disulfide bond:3,,,,,,,,both,14,14,Conus betulinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus betulinus,marine,marine
Q98957,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P58624,89764,Conotoxin M-superfamily,15,,Venom,,,Disulfide bond:3,,,,,,,,both,15,15,Conus betulinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus betulinus,marine,marine
Q98956,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P79810,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q98958,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01471,8626,Snake toxin family,61,,Venom,,,Disulfide bond:4,,,,,,,,both,61,61,Hemachatus haemachatus,Chordata,Lepidosauria,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,terrestrial,terrestrial
P01455,8641,Snake toxin family,60,,Venom,LD(50) is 3 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01448,8643,Snake toxin family,60,,Venom,LD(50) is 1.37 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja melanoleuca,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja melanoleuca,terrestrial,terrestrial
P01467,8644,Snake toxin family,60,,Venom,LD(50) is 0.83 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja mossambica,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja mossambica,terrestrial,terrestrial
P01447,35670,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
P01456,8655,Snake toxin family,60,,Venom,LD(50) is 2.9 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja nivea,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja nivea,terrestrial,terrestrial
P01451,8657,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja oxiana,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja oxiana,terrestrial,terrestrial
P01468,8658,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja pallida,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja pallida,terrestrial,terrestrial
P83345,195058,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja sagittifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sagittifera,terrestrial,terrestrial
P58625,89764,,30,,Venom,,,,,,,,,,,both,30,30,Conus betulinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus betulinus,marine,marine
Q9U619,35631,Conotoxin A-superfamily,62,,,,Amidation,Disulfide bond:2; Amidation:1,Yes,Yes,,,,,,both,44,12,Conus imperialis,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus imperialis,marine,marine
P81727,89764,Conotoxin P-superfamily,27,,Venom,,Hydroxylation,Disulfide bond:3; Hydroxylation:1,,,,,,,,both,27,27,Conus betulinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus betulinus,marine,marine
Q9U3Z3,89764,Conotoxin O-superfamily,70,,Venom; Venom duct,,Amidation; Cleavage on pair of basic residues; Gamma-carboxyglutamic acid; Hydroxylation,Gamma-carboxyglutamic acid:3; Amidation:1; Hydroxylation:1,Yes,Yes,,,,,,both,44,31,Conus betulinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus betulinus,marine,marine
P24776,8626,Snake toxin family,61,,Venom,LD(50) is 3.8 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,61,61,Hemachatus haemachatus,Chordata,Lepidosauria,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,terrestrial,terrestrial
P01462,8641,Snake toxin family,60,,Venom,LD(50) is 1.98 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01445,8649,Snake toxin family,60,,Venom,LD(50) is 1.2 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja kaouthia,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja kaouthia,terrestrial,terrestrial
P01474,8643,Snake toxin family,61,,Venom,LD(50) is 6.25 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,61,61,Naja melanoleuca,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja melanoleuca,terrestrial,terrestrial
P01469,8644,Snake toxin family,60,,Venom,LD(50) is 1.11 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja mossambica,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja mossambica,terrestrial,terrestrial
P01440,35670,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
P01463,8655,Snake toxin family,60,,Venom,LD(50) is 1.5 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja nivea,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja nivea,terrestrial,terrestrial
P01441,8657,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja oxiana,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja oxiana,terrestrial,terrestrial
P58841,101313,Conotoxin M-superfamily,15,,,,Amidation; Hydroxylation,Disulfide bond:3; Amidation:1; Hydroxylation:1,,,,,,,,both,15,15,Conus quercinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus quercinus,marine,marine
Q98959,8656,Snake toxin family,81,,Liver; Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P58842,101313,Conotoxin M-superfamily,15,,,,Hydroxylation,Disulfide bond:3; Hydroxylation:1,,,,,,,,both,15,15,Conus quercinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus quercinus,marine,marine
Q98960,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q98962,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P24777,8626,Snake toxin family,61,,Venom,LD(50) is 2.5 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,61,61,Hemachatus haemachatus,Chordata,Lepidosauria,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,terrestrial,terrestrial
P01459,8641,Snake toxin family,60,,Venom,LD(50) is 2.98 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01446,8649,Snake toxin family,60,,Venom,"LD(50) of the glycosylated and non-glycosylated forms are 13.4 +/- 0.7 and 5.8 +/- 0.3 nmol/g by intra-abdominal injection into the cricket G.assimilis, respectively. LD(50) of the glycosylated and non-glycosylated forms are 15 +/- 1 and 0.16 +/- 0.01 uM for human HL-60 cells, respectively.",Glycoprotein,Disulfide bond:4; Glycosylation:1,,,GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,,both,60,60,Naja kaouthia,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja kaouthia,terrestrial,terrestrial
P01473,8643,Snake toxin family,61,,Venom,LD(50) is 12 mg/kg by intraperitoneal injection.,,Disulfide bond:4,,,,,,,,both,61,61,Naja melanoleuca,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja melanoleuca,terrestrial,terrestrial
P01470,8644,Snake toxin family,60,,Venom,LD(50) is 1.82 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja mossambica,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja mossambica,terrestrial,terrestrial
P24780,35670,Snake toxin family,60,,Venom,LD(50) is 40 to 55 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
P01458,8655,Snake toxin family,60,,Venom,LD(50) is 1.6 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja nivea,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja nivea,terrestrial,terrestrial
P01461,8641,Snake toxin family,60,,Venom,LD(50) is 4.0 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01452,8644,Snake toxin family,60,,Venom,LD(50) is 1.97 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja mossambica,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja mossambica,terrestrial,terrestrial
Q9U6Z9,37336,Conotoxin T-superfamily,63,,Venom duct,,,Disulfide bond:2,Yes,Yes,,,,,,both,42,13,Conus gloriamaris,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus gloriamaris,marine,marine
Q9U6Z5,35631,Conotoxin T-superfamily,62,,Venom duct,,Amidation,Disulfide bond:2; Amidation:1,Yes,Yes,,,,,,both,43,12,Conus imperialis,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus imperialis,marine,marine
Q9U700,6494,Conotoxin T-superfamily,62,,Venom duct,,Amidation,Disulfide bond:2; Amidation:1,Yes,Yes,,,,,,both,40,12,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
Q9U6Z8,37336,Conotoxin T-superfamily,62,,Venom duct,,Amidation,Disulfide bond:2; Amidation:1,Yes,Yes,,,,,,both,40,11,Conus gloriamaris,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus gloriamaris,marine,marine
P58848,89437,Conotoxin T-superfamily,11,,Venom,,,Disulfide bond:2,,,,,,,,both,11,11,Conus aulicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus aulicus,marine,marine
Q9U6Z6,41690,Conotoxin T-superfamily,63,,Venom; Venom duct,,Amidation,Disulfide bond:2; Amidation:1,Yes,Yes,,,,,,both,44,12,Conus purpurascens,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus purpurascens,marine,marine
P60307,8656,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P58849,89437,Conotoxin T-superfamily,11,,Venom,,,Disulfide bond:2,,,,,,,,both,11,11,Conus aulicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus aulicus,marine,marine
P60308,8656,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P60309,8656,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P07525,8656,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q98961,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01464,8641,Snake toxin family,60,,Venom,LD(50) is 1.82 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01457,8642,Snake toxin family,60,,Venom,LD(50) is 2.6 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja haje haje,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja haje,terrestrial,terrestrial
P24779,8649,Snake toxin family,60,,Venom,,,Disulfide bond:4,,,,,,,,both,60,60,Naja kaouthia,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja kaouthia,terrestrial,terrestrial
P25517,8644,Snake toxin family,60,,Venom,LD(50) is 2.85 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja mossambica,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja mossambica,terrestrial,terrestrial
P58843,101313,Conotoxin O-superfamily,25,,,,Hydroxylation,Disulfide bond:3; Hydroxylation:1,,,,,,,,both,25,25,Conus quercinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus quercinus,marine,marine
P80245,8656,Snake toxin family,81,,Liver; Venom; Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01465,8641,Snake toxin family,60,,Venom,LD(50) is 5.09 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P24160,6494,Conotoxin O-superfamily,27,,Venom,,Amidation; Gamma-carboxyglutamic acid,Gamma-carboxyglutamic acid:2; Amidation:1,,,,,,,,both,27,27,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
P58923,6495,Conotoxin O-superfamily,30,,Venom,,Hydroxylation,Disulfide bond:3; Hydroxylation:2,,,,,,,,both,30,30,Conus tulipa,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus tulipa,marine,marine
Q91126,8656,Snake toxin family,83,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,62,62,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q91996,8656,Snake toxin family,83,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,62,62,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P49122,8656,Snake toxin family,82,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,61,61,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01466,8641,Snake toxin family,60,,Venom,LD(50) is 2.61 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P49123,8656,Snake toxin family,81,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,60,60,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01460,8641,Snake toxin family,60,,Venom,LD(50) is 2.6 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
Q9GU57,37336,Conotoxin P-superfamily,88,,,,Amidation; Cleavage on pair of basic residues,Disulfide bond:3; Amidation:1,Yes,Yes,,,,,,both,61,27,Conus gloriamaris,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus gloriamaris,marine,marine
Q9GU58,6494,Conotoxin P-superfamily,88,,Venom,,Amidation; Cleavage on pair of basic residues; Gamma-carboxyglutamic acid,Disulfide bond:3; Gamma-carboxyglutamic acid:2; Amidation:1,Yes,Yes,,,,,,both,61,27,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
P01454,8641,Snake toxin family,60,,Venom,LD(50) is 4.9 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,,,both,60,60,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P56639,89437,Conotoxin A-superfamily,16,,Venom,,Amidation,Disulfide bond:2; Amidation:1,,,,,,,,both,16,16,Conus aulicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus aulicus,marine,marine
P56973,101297,Conotoxin A-superfamily,14,,Venom,,Amidation,Disulfide bond:2; Amidation:1,,,,,,,,both,14,26,Conus consors,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus consors,marine,marine
P56638,88764,Conotoxin A-superfamily,16,,,,Amidation; Sulfation,Disulfide bond:2; Amidation:1; Sulfation:1,,,,,,,,both,16,16,Conus episcopatus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus episcopatus,marine,marine
P50982,55423,Conotoxin A-superfamily,18,,Venom,,Amidation; Hydroxylation,Disulfide bond:2; Amidation:1; Hydroxylation:1,,,,,,,,both,18,18,Conus ermineus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus ermineus,marine,marine
P50983,35631,Conotoxin A-superfamily,17,fragment,Venom; Venom duct,,Amidation,Disulfide bond:2; Amidation:1,Yes,,,,,,,both,13,12,Conus imperialis,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus imperialis,marine,marine
P01521,6492,Conotoxin A-superfamily,14,,,,Amidation,Disulfide bond:2; Amidation:1,,,,,,,,both,14,14,Conus magus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus magus,marine,marine
Q9XZK6,6494,Conotoxin A-superfamily,69,,Venom duct,,Amidation,Disulfide bond:2; Amidation:1,Yes,Yes,,,,,,both,48,17,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
P56640,89437,Conotoxin A-superfamily,15,,Venom,,Amidation,Disulfide bond:2; Amidation:1,,,,,,,,both,15,15,Conus aulicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus aulicus,marine,marine
P01520,6491,Conotoxin A-superfamily,13,,Venom,,Amidation,Disulfide bond:2; Amidation:1,,,,,,,,both,13,13,Conus geographus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus geographus,marine,marine
Q8I6R5,35631,Conotoxin A-superfamily,17,fragment,Venom duct,,Amidation,Disulfide bond:2; Amidation:1,Yes,,,,,,,both,13,12,Conus imperialis,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus imperialis,marine,marine
P56636,6492,Conotoxin A-superfamily,41,fragment,Hepatopancreas; Venom,,Amidation,Disulfide bond:2; Amidation:1,Yes,Yes,,,,,,both,41,16,Conus magus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus magus,marine,marine
Q9XZK7,6494,Conotoxin A-superfamily,66,,Venom duct,,,Disulfide bond:2,Yes,Yes,,,,,,both,45,17,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
P01527,6221,,95,,,,,Disulfide bond:3,,,,,,,,kw_toxin,95,95,Cerebratulus lacteus,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,Cerebratulus lacteus,marine,marine
